strain	date	country	region	clade_membership	author	accession	location	database
RSV/Human/USA/MA-Broad_MGB-13661/2022	2022-11-06	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024137		
RSV/Human/USA/MA-Broad_MGB-13679/2022	2022-11-04	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024114		
RSV/Human/USA/MA-Broad_MGB-13698/2022	2022-11-03	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024116		
RSV/Human/USA/MA-Broad_MGB-13784/2022	2022-10-17	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171920		
RSV/Human/USA/MA-Broad_MGB-13667/2022	2022-11-05	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024149		
RSV/Human/USA/MA-Broad_MGB-13767/2022	2022-10-23	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171922		
hRSV-A-HCV11189	2022-11-03	USA	North America	A.D.1	Lauring,A.S.,Papalambros,L.K.	OR915732		
RSV/Human/USA/MA-Broad_MGB-13808/2022	2022-07-20	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171894		
A18321048	2022-10-31	Ireland	Europe	A.D.1	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970055		
RSV/Human/USA/MA-Broad_MGB-13823/2022	2022-08-11	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171909		
PP352342	2022-11-30	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352342		
PP352377	2022-11-30	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352377		
RSV-A/human/USA/OR-S24225/2022	2022-11-30	USA	North America	A.D.1	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR975303	Multnomah County OR	
PP352376	2022-12-31	USA	North America	A.D.1	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352376		
RSV/Human/USA/MA-Broad_MGB-13768/2022	2022-10-23	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171916		
RSV-A/human/USA/WA-S24025/2022	2022-10-23	USA	North America	A.D.1	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	OR601475	King County WA	
RSV/Human/USA/MA-Broad_MGB-13716/2022	2022-11-03	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024120		
RSV/Human/USA/MA-Broad_MGB-13822/2022	2022-08-11	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171896		
RSV/Human/USA/MA-Broad_MGB-13689/2022	2022-11-04	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ024139		
RSV/Human/USA/MA-Broad_MGB-13769/2022	2022-10-23	USA	North America	A.D.1	Adams,G.,Uddin,R.,Messer,K.,Dobbins,S.,Kotzen,B.,Siddle,K.J.,Petros,B.,Paull,J.,Brock-Fisher,T.,Levine,Z.,Krasilnikova,L.,Negrete-Arenas,F.,Tomkins-Tinch,C.,Chaluvadi,S.,Marmol,C.,DeRuff,K.,Loreth,C.,Birren,B.W.,Park,D.J.,MacInnis,B.L.,Sabeti,P.C.,Rosenberg,E.,Turbett,S.,Lemieux,J.E.	OQ171899		
OM857353	2021-02-20	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857353		
OM857351	2021-01-13	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857351		
OM857352	2021-01-16	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857352		
OM857354	2021-02-27	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857354		
OM857263	2021-02-06	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857263		
OM857356	2021-02-07	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857356		
OM857227	2020-11-22	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857227		
OM857363	2021-01-03	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857363		
OM857264	2021-02-28	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857264		
OM857255	2021-01-02	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857255		
OM857257	2021-01-31	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857257		
OM857267	2021-01-02	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857267		
OM857360	2021-01-18	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857360		
OM857346	2021-02-11	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857346		
OM857347	2021-03-04	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857347		
OM857345	2021-02-15	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857345		
OM857340	2021-01-12	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857340		
OM857337	2021-02-22	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857337		
OM857342	2021-03-08	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857342		
OM857338	2021-02-12	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857338		
OM857341	2021-03-07	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857341		
OM857336	2021-02-06	Australia	Oceania	A.D.1.3	Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.	OM857336		
PP352345	2022-11-01	USA	North America	A.D.1.6	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	PP352345		
A19160759	2023-10-18	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970025		
A19160757	2023-10-13	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970023		
A19160764	2023-10-29	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970029		
A19160816	2023-10-30	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP969961		
A19160797	2023-11-24	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970003		
A19160777	2023-11-04	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970036		
A19160779	2023-11-06	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970063		
A19160766	2023-10-27	Ireland	Europe	A.D.1.6	Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.	PP970062		
hRSV-A-HS16309	2022-12-14	USA	North America	A.D.1.6	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	OR883014		
RSV-A/human/USA/WA-S25752/2023	2023-03-22	USA	North America	A.D.1.6	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	PQ638703	Pierce County WA	
ASU102787	2022-12-31	USA	North America	A.D.1.6	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143223		
ASU102788	2022-12-04	USA	North America	A.D.1.6	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	OR143224		
032-0001	2023-11-24	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763126		
RSV - A/B_1oo6td	2023-11-20	Switzerland	Europe	A.D.1.6		m2-zGrf4n	GE	ReVSeq
040-0034	2023-12-29	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763005		
010-0028	2023-12-21	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763060		
040-0032	2024-01-05	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763003		
040-0035	2023-12-20	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763006		
040-0012	2023-12-29	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762986		
040-0023	2023-12-14	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762997		
040-0027	2023-12-22	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763000		
040-0040	2023-11-27	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763011		
040-0046	2023-12-17	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763017		
010-0020	2023-12-17	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762706		
026-0001	2024-01-08	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762843		
040-0022	2024-02-11	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762996		
040-0039	2023-12-26	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763010		
040-0007	2023-12-24	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762981		
007-0046	2023-12-19	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762653		
040-0029	2023-11-25	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763001		
010-0027	2023-12-20	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763059		
040-0041	2023-11-28	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763012		
RSV - A/B_7e7ldf	2024-01-24	Switzerland	Europe	A.D.1.6		m2-nf9ieP	VD	ReVSeq
040-0008	2023-12-13	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762982		
035-0003	2023-11-03	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762920		
025-0003	2023-12-05	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763108		
032-0022	2024-01-17	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763136		
041-0006	2024-03-12	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763164		
019-0014	2023-12-06	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763093		
019-0015	2023-12-12	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763094		
019-0011	2023-12-02	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763091		
019-0005	2023-11-27	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763087		
019-0003	2023-11-25	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763085		
019-0010	2023-12-01	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763090		
019-0009	2023-12-01	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763089		
019-0004	2023-11-26	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763086		
019-0026	2023-12-30	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762815		
019-0001	2023-11-21	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763083		
019-0002	2023-11-23	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763084		
019-0019	2023-12-18	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763097		
019-0025	2023-12-29	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763101		
019-0007	2023-11-27	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763088		
019-0017	2023-12-15	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763096		
019-0020	2023-12-21	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763098		
019-0023	2023-12-27	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762814		
041-0001	2024-02-06	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763163		
019-0013	2023-12-05	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ763092		
019-0006	2023-11-27	France	Europe	A.D.1.6	Fourati,S.,Rameix Welti,M.-A.	PQ762810		
hRSV-A-G43R72T1	2024-01-17	USA	North America	A.D.1.6	Lauring,A.S.,Papalambros,L.K.	PP781387		
MN-MDH-RSVA-00473	2023-12-21	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830408		
MN-MDH-RSVA-00686	2024-03-30	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934468		
MN-MDH-RSVA-00765	2024-04-03	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957778		
MN-MDH-RSVA-00916	2024-03-03	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP978527		
MN-MDH-RSVA-00688	2024-04-01	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP934470		
MN-MDH-RSVA-00758	2024-03-28	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	PP957771		
MN-MDH-RSVA-00519	2024-01-09	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847361		
UF-EPI-1/2023	2023-10-23	USA	North America	A.D.1.6	Moquin,T.L.,Subramaniam,K.,Morris,J.G. Jr.,Lednicky,J.A.	PP278015		
hRSV-A-G43R80T8	2024-01-29	USA	North America	A.D.1.6	Lauring,A.S.,Papalambros,L.K.	PP781397		
hRSV-A-G43R82Z4	2024-01-23	USA	North America	A.D.1.6	Lauring,A.S.,Papalambros,L.K.	PP781409		
HRSV/A/USA/TX-HOU-215345/2023	2023-10-19	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP795137		
hRSV-A-HS19135	2024-01-01	USA	North America	A.D.1.6	Bendall,E.E.,Lauring,A.S.	PQ066216		
hRSV-A-HS19092	2023-12-19	USA	North America	A.D.1.6	Bendall,E.E.,Lauring,A.S.	PQ066222		
MN-MDH-RSVA-00021	2023-09-07	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP135017		
WA-SCH-1607413	2024-02-20	USA	North America	A.D.1.6	Roychoudhury,P.,Klein,E.J.,Strelitz,B.,Grioni,H.,Moline,H.L.,Tannis,A.,Ellis,S.E.,Xie,H.,Kong,K.,Sereewit,J.,Greninger,A.,Englund,J.A.	PP770476		
MN-MDH-RSVA-00126	2023-10-27	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP386340		
MN-MDH-RSVA-00119	2023-10-26	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP386335		
MN-MDH-RSVA-00454	2023-12-16	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830389		
MN-MDH-RSVA-00460	2023-12-14	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP830395		
MN-MDH-RSVA-00279	2023-12-03	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP668165		
MN-MDH-RSVA-00212	2023-11-13	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP504644		
MN-MDH-RSVA-00391	2023-12-28	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP709445		
MN-MDH-RSVA-00528	2024-01-04	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847370		
MN-MDH-RSVA-00537	2024-01-11	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847379		
MN-MDH-RSVA-00544	2024-01-21	USA	North America	A.D.1.6	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	PP847386		
HRSV/A/USA/TX-HOU-216280/2023	2023-11-21	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Javornik Cregeen,S.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP882667		
HRSV/A/USA/TX-HOU-215323/2023	2023-10-17	USA	North America	A.D.1.6	Avadhanula,V.,Sahni,L.,Surathu,A.,Javornik Cregeen,S.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	PP882659		
